fit,subject_ID,seed,human,model,n_games
combined,50,12,181.0,155.0,160
combined,50,13,181.0,160.0,160
combined,50,14,181.0,173.0,160
combined,50,15,181.0,175.0,160
combined,50,16,181.0,151.0,160
combined,50,17,181.0,194.0,160
combined,50,18,181.0,159.0,160
combined,50,19,181.0,178.0,160
combined,50,20,181.0,174.0,160
combined,50,21,181.0,144.0,160
combined,50,22,181.0,188.0,160
combined,50,23,181.0,186.0,160
combined,50,24,181.0,157.0,160
combined,50,25,181.0,170.0,160
combined,50,26,181.0,169.0,160
combined,50,27,181.0,164.0,160
combined,50,28,181.0,180.0,160
combined,50,29,181.0,158.0,160
combined,50,30,181.0,175.0,160
combined,50,31,181.0,169.0,160
combined,50,32,181.0,161.0,160
combined,50,33,181.0,191.0,160
combined,50,34,181.0,176.0,160
combined,50,35,181.0,178.0,160
combined,50,36,181.0,185.0,160
combined,50,37,181.0,189.0,160
combined,50,38,181.0,178.0,160
combined,50,39,181.0,166.0,160
combined,50,40,181.0,162.0,160
combined,50,41,181.0,188.0,160
combined,50,42,181.0,185.0,160
combined,50,43,181.0,163.0,160
combined,50,44,181.0,146.0,160
combined,50,45,181.0,159.0,160
combined,50,46,181.0,162.0,160
combined,50,47,181.0,173.0,160
combined,50,48,181.0,181.0,160
combined,50,49,181.0,172.0,160
combined,30,0,159.0,145.0,160
combined,30,1,159.0,147.0,160
combined,30,2,159.0,150.0,160
combined,30,3,159.0,149.0,160
combined,30,4,159.0,166.0,160
combined,30,5,159.0,141.0,160
combined,30,6,159.0,154.0,160
combined,30,7,159.0,172.0,160
combined,30,8,159.0,124.0,160
combined,30,9,159.0,156.0,160
combined,30,10,159.0,135.0,160
combined,30,11,159.0,130.0,160
combined,30,12,159.0,164.0,160
combined,30,13,159.0,131.0,160
combined,30,14,159.0,151.0,160
combined,30,15,159.0,149.0,160
combined,30,16,159.0,136.0,160
combined,30,17,159.0,135.0,160
combined,30,18,159.0,146.0,160
combined,30,19,159.0,158.0,160
combined,30,20,159.0,159.0,160
combined,30,21,159.0,170.0,160
combined,30,22,159.0,166.0,160
combined,30,23,159.0,147.0,160
combined,30,24,159.0,135.0,160
combined,30,25,159.0,180.0,160
combined,30,26,159.0,176.0,160
combined,30,27,159.0,169.0,160
combined,30,28,159.0,168.0,160
combined,30,29,159.0,157.0,160
combined,30,30,159.0,152.0,160
combined,30,31,159.0,165.0,160
combined,30,32,159.0,146.0,160
combined,30,33,159.0,157.0,160
combined,30,34,159.0,180.0,160
combined,30,35,159.0,140.0,160
combined,30,36,159.0,114.0,160
combined,30,37,159.0,149.0,160
combined,30,38,159.0,174.0,160
combined,30,39,159.0,145.0,160
combined,30,40,159.0,138.0,160
combined,30,41,159.0,187.0,160
combined,30,42,159.0,146.0,160
combined,30,43,159.0,143.0,160
combined,30,44,159.0,138.0,160
combined,30,45,159.0,176.0,160
combined,30,46,159.0,157.0,160
combined,30,47,159.0,145.0,160
combined,30,48,159.0,164.0,160
combined,30,49,159.0,116.0,160
combined,85,0,148.0,141.0,160
combined,85,1,148.0,139.0,160
combined,85,2,148.0,174.0,160
combined,85,3,148.0,139.0,160
combined,85,4,148.0,153.0,160
combined,85,5,148.0,141.0,160
combined,85,6,148.0,145.0,160
combined,85,7,148.0,152.0,160
combined,85,8,148.0,166.0,160
combined,85,9,148.0,148.0,160
combined,85,10,148.0,151.0,160
combined,85,11,148.0,129.0,160
combined,85,12,148.0,134.0,160
combined,85,13,148.0,156.0,160
combined,85,14,148.0,145.0,160
combined,85,15,148.0,175.0,160
combined,85,16,148.0,144.0,160
combined,85,17,148.0,143.0,160
combined,85,18,148.0,154.0,160
combined,85,19,148.0,146.0,160
combined,85,20,148.0,137.0,160
combined,85,21,148.0,171.0,160
combined,85,22,148.0,163.0,160
combined,85,23,148.0,127.0,160
combined,85,24,148.0,146.0,160
combined,85,25,148.0,148.0,160
combined,85,26,148.0,144.0,160
combined,85,27,148.0,157.0,160
combined,85,28,148.0,161.0,160
combined,85,29,148.0,158.0,160
combined,85,30,148.0,132.0,160
combined,85,31,148.0,154.0,160
combined,85,32,148.0,149.0,160
combined,85,33,148.0,154.0,160
combined,85,34,148.0,150.0,160
combined,85,35,148.0,175.0,160
combined,85,36,148.0,154.0,160
combined,85,37,148.0,158.0,160
combined,85,38,148.0,149.0,160
combined,85,39,148.0,166.0,160
combined,85,40,148.0,152.0,160
combined,85,41,148.0,140.0,160
combined,85,42,148.0,142.0,160
combined,85,43,148.0,162.0,160
combined,85,44,148.0,127.0,160
combined,85,45,148.0,124.0,160
combined,85,46,148.0,160.0,160
combined,85,47,148.0,169.0,160
combined,85,48,148.0,147.0,160
combined,85,49,148.0,142.0,160
combined,57,0,155.0,130.0,160
combined,57,1,155.0,168.0,160
combined,57,2,155.0,136.0,160
combined,57,3,155.0,146.0,160
combined,57,4,155.0,190.0,160
combined,57,5,155.0,148.0,160
combined,57,6,155.0,145.0,160
combined,57,7,155.0,174.0,160
combined,57,8,155.0,139.0,160
combined,57,9,155.0,131.0,160
combined,57,10,155.0,155.0,160
combined,57,11,155.0,135.0,160
combined,57,12,155.0,139.0,160
combined,57,13,155.0,143.0,160
combined,57,14,155.0,156.0,160
combined,57,15,155.0,158.0,160
combined,57,16,155.0,156.0,160
combined,57,17,155.0,144.0,160
combined,57,18,155.0,167.0,160
combined,57,19,155.0,140.0,160
combined,57,20,155.0,167.0,160
combined,57,21,155.0,173.0,160
combined,57,22,155.0,152.0,160
combined,57,23,155.0,188.0,160
combined,57,24,155.0,156.0,160
combined,57,25,155.0,187.0,160
combined,57,26,155.0,163.0,160
combined,57,27,155.0,137.0,160
combined,57,28,155.0,157.0,160
combined,57,29,155.0,169.0,160
combined,57,30,155.0,148.0,160
combined,57,31,155.0,151.0,160
combined,57,32,155.0,162.0,160
combined,57,33,155.0,188.0,160
combined,57,34,155.0,158.0,160
combined,57,35,155.0,151.0,160
combined,57,36,155.0,163.0,160
combined,57,37,155.0,141.0,160
combined,57,38,155.0,158.0,160
combined,57,39,155.0,164.0,160
combined,57,40,155.0,177.0,160
combined,57,41,155.0,177.0,160
combined,57,42,155.0,156.0,160
combined,57,43,155.0,142.0,160
combined,57,44,155.0,163.0,160
combined,57,45,155.0,152.0,160
combined,57,46,155.0,174.0,160
combined,57,47,155.0,150.0,160
combined,57,48,155.0,168.0,160
combined,57,49,155.0,193.0,160
combined,95,0,179.0,179.0,160
combined,95,1,179.0,200.0,160
combined,95,2,179.0,152.0,160
combined,95,3,179.0,165.0,160
combined,95,4,179.0,186.0,160
combined,95,5,179.0,169.0,160
combined,95,6,179.0,147.0,160
combined,95,7,179.0,160.0,160
combined,95,8,179.0,171.0,160
combined,95,9,179.0,173.0,160
combined,95,10,179.0,176.0,160
combined,95,11,179.0,154.0,160
combined,95,12,179.0,192.0,160
combined,95,13,179.0,167.0,160
combined,95,14,179.0,166.0,160
combined,95,15,179.0,175.0,160
combined,95,16,179.0,168.0,160
combined,95,17,179.0,185.0,160
combined,95,18,179.0,189.0,160
combined,95,19,179.0,154.0,160
combined,95,20,179.0,191.0,160
combined,95,21,179.0,178.0,160
combined,95,22,179.0,171.0,160
combined,95,23,179.0,159.0,160
combined,95,24,179.0,166.0,160
combined,95,25,179.0,187.0,160
combined,95,26,179.0,138.0,160
combined,95,27,179.0,189.0,160
combined,95,28,179.0,174.0,160
combined,95,29,179.0,174.0,160
combined,95,30,179.0,165.0,160
combined,95,31,179.0,173.0,160
combined,95,32,179.0,162.0,160
combined,95,33,179.0,152.0,160
combined,95,34,179.0,179.0,160
combined,95,35,179.0,175.0,160
combined,95,36,179.0,192.0,160
combined,95,37,179.0,174.0,160
combined,95,38,179.0,194.0,160
combined,95,39,179.0,157.0,160
combined,95,40,179.0,180.0,160
combined,95,41,179.0,190.0,160
combined,95,42,179.0,174.0,160
combined,95,43,179.0,171.0,160
combined,95,44,179.0,160.0,160
combined,95,45,179.0,156.0,160
combined,95,46,179.0,169.0,160
combined,95,47,179.0,188.0,160
combined,95,48,179.0,131.0,160
combined,95,49,179.0,157.0,160
combined,21,0,192.0,143.0,160
combined,21,1,192.0,122.0,160
combined,21,2,192.0,137.0,160
combined,21,3,192.0,149.0,160
combined,21,4,192.0,138.0,160
combined,21,5,192.0,143.0,160
combined,21,6,192.0,141.0,160
combined,21,7,192.0,154.0,160
combined,21,8,192.0,132.0,160
combined,21,9,192.0,156.0,160
combined,21,10,192.0,137.0,160
combined,21,11,192.0,126.0,160
combined,21,12,192.0,138.0,160
combined,21,13,192.0,150.0,160
combined,21,14,192.0,153.0,160
combined,21,15,192.0,107.0,160
combined,21,16,192.0,146.0,160
combined,21,17,192.0,120.0,160
combined,21,18,192.0,146.0,160
combined,21,19,192.0,146.0,160
combined,21,20,192.0,130.0,160
combined,21,21,192.0,108.0,160
combined,21,22,192.0,97.0,160
combined,21,23,192.0,166.0,160
combined,21,24,192.0,122.0,160
combined,21,25,192.0,156.0,160
combined,21,26,192.0,154.0,160
combined,21,27,192.0,97.0,160
combined,21,28,192.0,105.0,160
combined,21,29,192.0,173.0,160
combined,21,30,192.0,156.0,160
combined,21,31,192.0,131.0,160
combined,21,32,192.0,150.0,160
combined,21,33,192.0,179.0,160
combined,21,34,192.0,141.0,160
combined,21,35,192.0,141.0,160
combined,21,36,192.0,144.0,160
combined,21,37,192.0,156.0,160
combined,21,38,192.0,113.0,160
combined,21,39,192.0,144.0,160
combined,21,40,192.0,157.0,160
combined,21,41,192.0,157.0,160
combined,21,42,192.0,158.0,160
combined,21,43,192.0,148.0,160
combined,21,44,192.0,150.0,160
combined,21,45,192.0,116.0,160
combined,21,46,192.0,135.0,160
combined,21,47,192.0,145.0,160
combined,21,48,192.0,98.0,160
combined,21,49,192.0,163.0,160
combined,5,0,164.0,145.0,160
combined,5,1,164.0,141.0,160
combined,5,2,164.0,169.0,160
combined,5,3,164.0,165.0,160
combined,5,4,164.0,147.0,160
combined,5,5,164.0,141.0,160
combined,5,6,164.0,130.0,160
combined,5,7,164.0,137.0,160
combined,5,8,164.0,162.0,160
combined,5,9,164.0,114.0,160
combined,5,10,164.0,156.0,160
combined,5,11,164.0,149.0,160
combined,5,12,164.0,136.0,160
combined,5,13,164.0,125.0,160
combined,5,14,164.0,146.0,160
combined,5,15,164.0,158.0,160
combined,5,16,164.0,144.0,160
combined,5,17,164.0,162.0,160
combined,5,18,164.0,121.0,160
combined,5,19,164.0,145.0,160
combined,5,20,164.0,153.0,160
combined,5,21,164.0,172.0,160
combined,5,22,164.0,129.0,160
combined,5,23,164.0,132.0,160
combined,5,24,164.0,148.0,160
combined,5,25,164.0,160.0,160
combined,5,26,164.0,148.0,160
combined,5,27,164.0,160.0,160
combined,5,28,164.0,134.0,160
combined,5,29,164.0,160.0,160
combined,5,30,164.0,155.0,160
combined,5,31,164.0,125.0,160
combined,5,32,164.0,144.0,160
combined,5,33,164.0,150.0,160
combined,5,34,164.0,149.0,160
combined,5,35,164.0,155.0,160
combined,5,36,164.0,168.0,160
combined,5,37,164.0,146.0,160
combined,5,38,164.0,136.0,160
combined,5,39,164.0,156.0,160
combined,5,40,164.0,144.0,160
combined,5,41,164.0,150.0,160
combined,5,42,164.0,149.0,160
combined,5,43,164.0,131.0,160
combined,5,44,164.0,134.0,160
combined,5,45,164.0,146.0,160
combined,5,46,164.0,136.0,160
combined,5,47,164.0,134.0,160
combined,5,48,164.0,154.0,160
combined,5,49,164.0,144.0,160
combined,72,0,136.0,132.0,160
combined,72,1,136.0,131.0,160
combined,72,2,136.0,115.0,160
combined,72,3,136.0,141.0,160
combined,72,4,136.0,120.0,160
combined,72,5,136.0,125.0,160
combined,72,6,136.0,134.0,160
combined,72,7,136.0,126.0,160
combined,72,8,136.0,91.0,160
combined,72,9,136.0,109.0,160
combined,72,10,136.0,146.0,160
combined,72,11,136.0,122.0,160
combined,72,12,136.0,124.0,160
combined,72,13,136.0,102.0,160
combined,72,14,136.0,149.0,160
combined,72,15,136.0,133.0,160
combined,72,16,136.0,119.0,160
combined,72,17,136.0,159.0,160
combined,72,18,136.0,102.0,160
combined,72,19,136.0,139.0,160
combined,72,20,136.0,178.0,160
combined,72,21,136.0,148.0,160
combined,72,22,136.0,104.0,160
combined,72,23,136.0,167.0,160
combined,72,24,136.0,124.0,160
combined,72,25,136.0,105.0,160
combined,72,26,136.0,118.0,160
combined,72,27,136.0,145.0,160
combined,72,28,136.0,171.0,160
combined,72,29,136.0,141.0,160
combined,72,30,136.0,144.0,160
combined,72,31,136.0,148.0,160
combined,72,32,136.0,109.0,160
combined,72,33,136.0,138.0,160
combined,72,34,136.0,93.0,160
combined,72,35,136.0,161.0,160
combined,72,36,136.0,110.0,160
combined,72,37,136.0,130.0,160
combined,72,38,136.0,117.0,160
combined,72,39,136.0,121.0,160
combined,72,40,136.0,114.0,160
combined,72,41,136.0,149.0,160
combined,72,42,136.0,137.0,160
combined,72,43,136.0,121.0,160
combined,72,44,136.0,126.0,160
combined,72,45,136.0,117.0,160
combined,72,46,136.0,136.0,160
combined,72,47,136.0,129.0,160
combined,72,48,136.0,131.0,160
combined,72,49,136.0,116.0,160
combined,22,0,180.0,171.0,160
combined,22,1,180.0,174.0,160
combined,22,2,180.0,191.0,160
combined,22,3,180.0,191.0,160
combined,22,4,180.0,166.0,160
combined,22,5,180.0,182.0,160
combined,22,6,180.0,162.0,160
combined,22,7,180.0,177.0,160
combined,22,8,180.0,193.0,160
combined,22,9,180.0,183.0,160
combined,22,10,180.0,159.0,160
combined,22,11,180.0,194.0,160
combined,22,12,180.0,159.0,160
combined,22,13,180.0,181.0,160
combined,22,14,180.0,188.0,160
combined,22,15,180.0,170.0,160
combined,22,16,180.0,187.0,160
combined,22,17,180.0,175.0,160
combined,22,18,180.0,173.0,160
combined,22,19,180.0,196.0,160
combined,22,20,180.0,198.0,160
combined,22,21,180.0,198.0,160
combined,22,22,180.0,182.0,160
combined,22,23,180.0,182.0,160
combined,22,24,180.0,161.0,160
combined,22,25,180.0,182.0,160
combined,22,26,180.0,178.0,160
combined,22,27,180.0,173.0,160
combined,22,28,180.0,199.0,160
combined,22,29,180.0,182.0,160
combined,22,30,180.0,166.0,160
combined,22,31,180.0,180.0,160
combined,22,32,180.0,171.0,160
combined,22,33,180.0,168.0,160
combined,22,34,180.0,182.0,160
combined,22,35,180.0,170.0,160
combined,22,36,180.0,164.0,160
combined,22,37,180.0,179.0,160
combined,22,38,180.0,182.0,160
combined,22,39,180.0,184.0,160
combined,22,40,180.0,173.0,160
combined,22,41,180.0,184.0,160
combined,22,42,180.0,151.0,160
combined,22,43,180.0,197.0,160
combined,22,44,180.0,177.0,160
combined,22,45,180.0,166.0,160
combined,22,46,180.0,189.0,160
combined,22,47,180.0,172.0,160
combined,22,48,180.0,177.0,160
combined,22,49,180.0,206.0,160
combined,87,0,183.0,160.0,160
combined,87,1,183.0,168.0,160
combined,87,2,183.0,167.0,160
combined,87,3,183.0,148.0,160
combined,87,4,183.0,153.0,160
combined,87,5,183.0,175.0,160
combined,87,6,183.0,163.0,160
combined,87,7,183.0,151.0,160
combined,87,8,183.0,164.0,160
combined,87,9,183.0,157.0,160
combined,87,10,183.0,161.0,160
combined,87,11,183.0,149.0,160
combined,87,12,183.0,156.0,160
combined,87,13,183.0,130.0,160
combined,87,14,183.0,135.0,160
combined,87,15,183.0,152.0,160
combined,87,16,183.0,157.0,160
combined,87,17,183.0,143.0,160
combined,87,18,183.0,182.0,160
combined,87,19,183.0,190.0,160
combined,87,20,183.0,166.0,160
combined,87,21,183.0,183.0,160
combined,87,22,183.0,164.0,160
combined,87,23,183.0,174.0,160
combined,87,24,183.0,151.0,160
combined,87,25,183.0,137.0,160
combined,87,26,183.0,140.0,160
combined,87,27,183.0,139.0,160
combined,87,28,183.0,144.0,160
combined,87,29,183.0,170.0,160
combined,87,30,183.0,175.0,160
combined,87,31,183.0,173.0,160
combined,87,32,183.0,140.0,160
combined,87,33,183.0,145.0,160
combined,87,34,183.0,192.0,160
combined,87,35,183.0,169.0,160
combined,87,36,183.0,165.0,160
combined,87,37,183.0,144.0,160
combined,87,38,183.0,148.0,160
combined,87,39,183.0,169.0,160
combined,87,40,183.0,156.0,160
combined,87,41,183.0,160.0,160
combined,87,42,183.0,187.0,160
combined,87,43,183.0,148.0,160
combined,87,44,183.0,170.0,160
combined,87,45,183.0,163.0,160
combined,87,46,183.0,150.0,160
combined,87,47,183.0,181.0,160
combined,87,48,183.0,157.0,160
combined,87,49,183.0,154.0,160
combined,3,0,173.0,125.0,160
combined,3,1,173.0,105.0,160
combined,3,2,173.0,129.0,160
combined,3,3,173.0,154.0,160
combined,3,4,173.0,147.0,160
combined,3,5,173.0,138.0,160
combined,3,6,173.0,147.0,160
combined,3,7,173.0,140.0,160
combined,3,8,173.0,107.0,160
combined,3,9,173.0,159.0,160
combined,3,10,173.0,142.0,160
combined,3,11,173.0,131.0,160
combined,3,12,173.0,158.0,160
combined,3,13,173.0,117.0,160
combined,3,14,173.0,100.0,160
combined,3,15,173.0,149.0,160
combined,3,16,173.0,137.0,160
combined,3,17,173.0,122.0,160
combined,3,18,173.0,130.0,160
combined,3,19,173.0,153.0,160
combined,3,20,173.0,139.0,160
combined,3,21,173.0,113.0,160
combined,3,22,173.0,155.0,160
combined,3,23,173.0,117.0,160
combined,3,24,173.0,136.0,160
combined,3,25,173.0,124.0,160
combined,3,26,173.0,102.0,160
combined,3,27,173.0,121.0,160
combined,3,28,173.0,142.0,160
combined,3,29,173.0,127.0,160
combined,3,30,173.0,146.0,160
combined,3,31,173.0,126.0,160
combined,3,32,173.0,126.0,160
combined,3,33,173.0,137.0,160
combined,3,34,173.0,126.0,160
combined,3,35,173.0,160.0,160
combined,3,36,173.0,135.0,160
combined,3,37,173.0,125.0,160
combined,3,38,173.0,145.0,160
combined,3,39,173.0,114.0,160
combined,3,40,173.0,124.0,160
combined,3,41,173.0,143.0,160
combined,3,42,173.0,147.0,160
combined,3,43,173.0,145.0,160
combined,3,44,173.0,131.0,160
combined,3,45,173.0,147.0,160
combined,3,46,173.0,101.0,160
combined,3,47,173.0,108.0,160
combined,3,48,173.0,113.0,160
combined,3,49,173.0,128.0,160
combined,15,0,128.0,135.0,160
combined,15,1,128.0,112.0,160
combined,15,2,128.0,145.0,160
combined,15,3,128.0,134.0,160
combined,15,4,128.0,119.0,160
combined,15,5,128.0,162.0,160
combined,15,6,128.0,103.0,160
combined,15,7,128.0,133.0,160
combined,15,8,128.0,136.0,160
combined,15,9,128.0,127.0,160
combined,15,10,128.0,129.0,160
combined,15,11,128.0,106.0,160
combined,15,12,128.0,124.0,160
combined,15,13,128.0,149.0,160
combined,15,14,128.0,132.0,160
combined,15,15,128.0,140.0,160
combined,15,16,128.0,163.0,160
combined,15,17,128.0,109.0,160
combined,15,18,128.0,87.0,160
combined,15,19,128.0,174.0,160
combined,15,20,128.0,148.0,160
combined,15,21,128.0,129.0,160
combined,15,22,128.0,146.0,160
combined,15,23,128.0,135.0,160
combined,15,24,128.0,110.0,160
combined,15,25,128.0,136.0,160
combined,15,26,128.0,83.0,160
combined,15,27,128.0,124.0,160
combined,15,28,128.0,122.0,160
combined,15,29,128.0,114.0,160
combined,15,30,128.0,140.0,160
combined,15,31,128.0,133.0,160
combined,15,32,128.0,104.0,160
combined,15,33,128.0,118.0,160
combined,15,34,128.0,134.0,160
combined,15,35,128.0,102.0,160
combined,15,36,128.0,108.0,160
combined,15,37,128.0,169.0,160
combined,15,38,128.0,83.0,160
combined,15,39,128.0,120.0,160
combined,15,40,128.0,141.0,160
combined,15,41,128.0,142.0,160
combined,15,42,128.0,106.0,160
combined,15,43,128.0,119.0,160
combined,15,44,128.0,142.0,160
combined,15,45,128.0,121.0,160
combined,15,46,128.0,119.0,160
combined,15,47,128.0,129.0,160
combined,15,48,128.0,132.0,160
combined,15,49,128.0,146.0,160
combined,60,0,179.0,176.0,160
combined,60,1,179.0,170.0,160
combined,60,2,179.0,179.0,160
combined,60,3,179.0,162.0,160
combined,60,4,179.0,190.0,160
combined,60,5,179.0,187.0,160
combined,60,6,179.0,204.0,160
combined,60,7,179.0,189.0,160
combined,60,8,179.0,170.0,160
combined,60,9,179.0,176.0,160
combined,60,10,179.0,186.0,160
combined,60,11,179.0,184.0,160
combined,60,12,179.0,170.0,160
combined,60,13,179.0,186.0,160
combined,60,14,179.0,165.0,160
combined,60,15,179.0,173.0,160
combined,60,16,179.0,169.0,160
combined,60,17,179.0,182.0,160
combined,60,18,179.0,173.0,160
combined,60,19,179.0,176.0,160
combined,60,20,179.0,182.0,160
combined,60,21,179.0,193.0,160
combined,60,22,179.0,175.0,160
combined,60,23,179.0,159.0,160
combined,60,24,179.0,180.0,160
combined,60,25,179.0,198.0,160
combined,60,26,179.0,181.0,160
combined,60,27,179.0,156.0,160
combined,60,28,179.0,174.0,160
combined,60,29,179.0,174.0,160
combined,60,30,179.0,164.0,160
combined,60,31,179.0,160.0,160
combined,60,32,179.0,188.0,160
combined,60,33,179.0,169.0,160
combined,60,34,179.0,168.0,160
combined,60,35,179.0,169.0,160
combined,60,36,179.0,162.0,160
combined,60,37,179.0,163.0,160
combined,60,38,179.0,165.0,160
combined,60,39,179.0,185.0,160
combined,60,40,179.0,160.0,160
combined,60,41,179.0,172.0,160
combined,60,42,179.0,174.0,160
combined,60,43,179.0,177.0,160
combined,60,44,179.0,163.0,160
combined,60,45,179.0,159.0,160
combined,60,46,179.0,171.0,160
combined,60,47,179.0,165.0,160
combined,60,48,179.0,145.0,160
combined,60,49,179.0,174.0,160
combined,16,0,162.0,160.0,160
combined,16,1,162.0,171.0,160
combined,16,2,162.0,174.0,160
combined,16,3,162.0,178.0,160
combined,16,4,162.0,186.0,160
